ID,GamePSID,name,Publisher,ReleaseYear,ReleaseDate,Developer,Genre,Features,Size,Medium,Hardware,CompletionTime(Hours),is_Digital_game,is_Physical_game,OfficialWebsite
7421,10969,Lust for Darkness,SimFabric,2020.0,2020-10-23,Movie Games Lunarium,Adventure,,8847.36,Digital only,,nan,0,0,https://moviegames.pl/en/lust-for-darkness-en/
7422,10915,Lust for Darkness (EU),SimFabric,2020.0,2020-10-16,Movie Games Lunarium,Adventure,,8847.36,Digital only,,nan,0,0,https://moviegames.pl/en/lust-for-darkness-en/
7423,-5050,Lust from Beyond: M Edition,,,,,,,NA,,,nan,0,0,https://moviegames.pl/en/lust-from-beyond-en/
7424,13571,Lydia,Nakana.io,2021.0,2021-10-01,Platonic Partnership,Adventure,,698.0,Digital only,,0-1,0,0,
7425,10584,Zaccaria Pinball,Magic Pixel Games,2020.0,2020-08-03,Magic Pixel Games,Pinball,,1034.24,Digital only,,nan,0,0,https://magicpixel.hu/game1.html
7426,8338,Zanki Zero: Last Beginning,Spike Chunsoft,2019.0,2019-04-09,Spike Chunsoft,"Action-RPG, Role Playing, Survival, Dungeon Crawler",,9175.04,Physical and Digital,,nan,0,0,http://www.spike-chunsoft.com/zaz/
7427,8328,Zanki Zero: Last Beginning (EU),Spike Chunsoft,2019.0,2019-04-09,Spike Chunsoft,"Action-RPG, Role Playing, Survival, Dungeon Crawler",,9175.04,Physical and Digital,,nan,0,0,http://www.spike-chunsoft.com/zaz/
7428,8223,Zanki Zero: Last Beginning (HK/TW),Spike Chunsoft,2019.0,2019-03-14,Spike Chunsoft,"Action-RPG, Role Playing, Survival, Dungeon Crawler",,9175.04,Physical and Digital,,nan,0,0,https://www.spike-chunsoft.co.jp/zaz/zh-tw/
7429,7199,Zanki Zero: Last Beginning (JP),Spike Chunsoft,2018.0,2018-07-05,Lancarse,"Action-RPG, Role Playing, Survival, Dungeon Crawler",,6225.92,Physical and Digital,,nan,0,0,https://www.spike-chunsoft.co.jp/zaz/
7430,2190,Zen Pinball 2,Zen Studios,2013.0,2013-12-18,Zen Studios,"Card & Board, Pinball",,NA,Digital only,,nan,0,0,
7431,-4175,Zengeon,,,,,,,NA,,,nan,0,0,
7432,4584,Zenith,BadLand Publishing,2016.0,2016-09-20,Infinigon,"Action-RPG, Role Playing",,4915.2,Physical and Digital,,nan,0,0,http://zeniththegame.com/
7433,6087,Zenith (JP),H2 Interactive,2017.0,2017-07-03,Infinigon,"Action-RPG, Role Playing",,5222.4,Digital only,,nan,0,0,http://badlandindie.com/zenith/
7434,5064,Zero Escape: The Nonary Games,Aksys Games,2017.0,2017-03-24,Spike Chunsoft,"Adventure, Collection, Visual Novel",,2764.8,Physical and Digital,,35-40,0,0,
7435,5370,Zero Escape: The Nonary Games (JP),Spike Chunsoft,2017.0,2017-04-13,Spike Chunsoft,"Adventure, Collection, Visual Novel",,2764.8,Physical and Digital,,nan,0,0,http://www.spike-chunsoft.co.jp/zeroescape/doublepack/
7436,4310,Zero Escape: Zero Time Dilemma,Aksys Games,2016.0,2016-06-28,Chunsoft,"Adventure, Visual Novel",PS Plus,1002496.0,Physical and Digital,,20-25,0,0,http://zero-escape.com/
7437,5785,Zero Escape: Zero Time Dilemma (JP),Spike Chunsoft,2017.0,2017-08-17,Chime,"Adventure, Visual Novel",,2560.0,Physical and Digital,,nan,0,0,http://www.spike-chunsoft.co.jp/zeroescape/index.php
7438,10454,Zero Strain (Asia) (PS4),eastasiasoft,2020.0,2020-08-12,"Kaio Meris, eastasiasoft",Shoot 'em up,,629.0,Digital only,,nan,0,0,https://www.eastasiasoft.com/games/Zero-Strain
7439,10453,Zero Strain (EU) (PS4),eastasiasoft,2020.0,2020-08-12,"Kaio Meris, eastasiasoft",Shoot 'em up,,629.0,Digital only,,0-1,0,0,https://www.eastasiasoft.com/games/Zero-Strain
7440,10455,Zero Strain (JP) (PS4),eastasiasoft,2020.0,2020-08-20,"Kaio Meris, eastasiasoft",Shoot 'em up,,629.0,Digital only,,nan,0,0,https://www.eastasiasoft.com/games/Zero-Strain
7441,10452,Zero Strain (PS4),eastasiasoft,2020.0,2020-08-12,"Kaio Meris, eastasiasoft",Shoot 'em up,,629.0,Digital only,,0-1,0,0,https://www.eastasiasoft.com/games/Zero-Strain
7442,9703,Zero Zero Zero Zero,Ratalaika Games,2020.0,2020-02-04,Alvarop Games,Platformer,Cross-Buy,60.0,Digital only,,0-1,0,0,http://www.ratalaikagames.com/games/zerozerozerozero.php
7443,9705,Zero Zero Zero Zero (Asia),eastasiasoft,2020.0,2020-02-06,Alvarop Games,Platformer,Cross-Buy,58.0,Digital only,,0-1,0,0,https://www.eastasiasoft.com/games/Zero-Zero-Zero-Zero
7444,9704,Zero Zero Zero Zero (EU),Ratalaika Games,2020.0,2020-02-05,Alvarop Games,Platformer,Cross-Buy,62.0,Digital only,,0-1,0,0,http://www.ratalaikagames.com/games/zerozerozerozero.php
7445,8390,Zeroptian Invasion,Ratalaika Games,2019.0,2019-04-24,Josyan,Shoot 'em up,Cross-Buy,202.0,Digital only,,0-1,0,0,http://www.ratalaikagames.com/games/zeroptianinvasion.php
7446,8431,Zeroptian Invasion (Asia),eastasiasoft,2019.0,2019-05-07,Josyan,Shoot 'em up,,200.0,Digital only,,0-1,0,0,http://www.eastasiasoft.com/index.php/games/playstation-4/zeroptian-invasion
7447,8377,Zeroptian Invasion (EU),Ratalaika Games,2019.0,2019-04-24,Josyan,Shoot 'em up,Cross-Buy,205.0,Digital only,,0-1,0,0,http://www.ratalaikagames.com/games/zeroptianinvasion.php
7448,8021,Zettai Kaikyuu Gakuen,Prototype,2019.0,2019-01-10,Daisy2,Visual Novel,,8693.76,Physical and Digital,,nan,0,0,https://www.prot.co.jp/ps4/kaikyu/
7449,-3450,Zeus' Battlegrounds,,,,,,,NA,,,nan,0,0,https://www.zeusbattlegrounds.com
7450,6691,Zeus Quest Remastered,Crazysoft,2018.0,2018-03-19,Crazysoft,"Adventure, Point & Click",,247.0,Digital only,,2-3,0,0,http://www.crazysoft.gr/apps/zeusquest/
7451,6692,Zeus Quest Remastered (EU),Crazysoft,2018.0,2018-03-14,Crazysoft,"Adventure, Point & Click",,247.0,Digital only,,1-2,0,0,http://www.crazysoft.gr/apps/zeusquest/
7452,4749,ZHEROS,Rimlight Studios,2016.0,2016-11-14,Rimlight Studios,Beat 'em up,,4679.68,Digital only,,nan,0,0,http://www.zherosgame.com/
7453,5425,ZHEROS (EU),Rimlight Studios,2017.0,2017-04-25,Rimlight Studios,Beat 'em up,,4679.68,Digital only,,nan,0,0,http://www.zherosgame.com/
7454,3206,Ziggurat,Milkstone Studios,2015.0,2015-04-21,Milkstone Studios,"Roguelite, Dungeon Crawler",PS Now,1024.0,Physical and Digital,,nan,0,0,http://www.milkstonestudios.com/games/ziggurat/
7455,5126,Ziggurat (CN),Shanghai Oriental Pearl Culture Development,2017.0,2017-04-13,Milkstone Studios,"Roguelite, Dungeon Crawler",,1126.4,Digital only,,nan,0,0,http://www.playstation.com.cn/ps4/Ziggurat.htm
7456,3210,Ziggurat (EU),Milkstone Studios,2015.0,2015-04-22,Milkstone Studios,"Roguelite, Dungeon Crawler",PS Now,1024.0,Physical and Digital,,nan,0,0,http://www.milkstonestudios.com/games/ziggurat/
7457,13520,Zippy the Circle (Level 1 and Level 2),Breakthrough Gaming,2021.0,2021-09-26,Breakthrough Gaming,Action,,NA,Digital only,,0-1,0,0,https://www.zippythecircle.com/
7458,13521,Zippy the Circle (Level 1 and Level 2) (EU),Breakthrough Gaming,2021.0,2021-09-26,Breakthrough Gaming,Action,,NA,Digital only,,0-1,0,0,https://www.zippythecircle.com/
7459,13844,"Zippy the Circle (Level 11, Level 12, and Level 13)",Breakthrough Gaming,2021.0,2021-10-24,Breakthrough Gaming,Action,,NA,Digital only,,0-1,0,0,https://www.zippythecircle.com/
7460,13843,"Zippy the Circle (Level 11, Level 12, and Level 13) (EU)",Breakthrough Gaming,2021.0,2021-10-24,Breakthrough Gaming,Action,,NA,Digital only,,0-1,0,0,https://www.zippythecircle.com/
7461,13626,Zippy the Circle (Level 3 and Level 4),Breakthrough Gaming,2021.0,2021-10-03,Breakthrough Gaming,Action,,NA,Digital only,,0-1,0,0,https://www.zippythecircle.com/
7462,13627,Zippy the Circle (Level 3 and Level 4) (EU),Breakthrough Gaming,2021.0,2021-10-03,Breakthrough Gaming,Action,,NA,Digital only,,0-1,0,0,https://www.zippythecircle.com/
7463,13699,"Zippy the Circle (Level 5, Level 6, and Level 7)",Breakthrough Gaming,2021.0,2021-10-10,Breakthrough Gaming,Action,,NA,Digital only,,0-1,0,0,https://www.zippythecircle.com/
7464,13700,"Zippy the Circle (Level 5, Level 6, and Level 7) (EU)",Breakthrough Gaming,2021.0,2021-10-10,Breakthrough Gaming,Action,,NA,Digital only,,0-1,0,0,https://www.zippythecircle.com/
7465,13780,"Zippy the Circle (Level 8, Level 9, and Level 10)",Breakthrough Gaming,2021.0,2021-10-17,Breakthrough Gaming,Action,,NA,Digital only,,0-1,0,0,https://www.zippythecircle.com/
7466,13781,"Zippy the Circle (Level 8, Level 9, and Level 10) (EU)",Breakthrough Gaming,2021.0,2021-10-17,Breakthrough Gaming,Action,,NA,Digital only,,0-1,0,0,https://www.zippythecircle.com/
7467,13121,ZJ the Ball (Level 1),Breakthrough Gaming,2021.0,2021-08-15,Breakthrough Gaming,Platformer,,NA,Digital only,,0-1,0,0,https://www.zjtheball.com/
7468,13122,ZJ the Ball (Level 1) (EU),Breakthrough Gaming,2021.0,2021-08-15,Breakthrough Gaming,Platformer,,NA,Digital only,,0-1,0,0,https://www.zjtheball.com/
7469,13196,ZJ the Ball (Level 2),Breakthrough Gaming,2021.0,2021-08-22,Breakthrough Gaming,Platformer,,NA,Digital only,,0-1,0,0,https://www.zjtheball.com/
7470,13195,ZJ the Ball (Level 2) (EU),Breakthrough Gaming,2021.0,2021-08-22,Breakthrough Gaming,Platformer,,NA,Digital only,,0-1,0,0,https://www.zjtheball.com/
7471,13264,ZJ the Ball (Level 3),Breakthrough Gaming,2021.0,2021-08-29,Breakthrough Gaming,Platformer,,NA,Digital only,,0-1,0,0,https://www.zjtheball.com/
7472,13265,ZJ the Ball (Level 3) (EU),Breakthrough Gaming,2021.0,2021-08-29,Breakthrough Gaming,Platformer,,NA,Digital only,,0-1,0,0,https://www.zjtheball.com/
7473,13314,ZJ the Ball (Level 4),Breakthrough Gaming,2021.0,2021-09-05,Breakthrough Gaming,Platformer,,NA,Digital only,,0-1,0,0,https://www.zjtheball.com/
7474,13315,ZJ the Ball (Level 4) (EU),Breakthrough Gaming,2021.0,2021-09-05,Breakthrough Gaming,Platformer,,NA,Digital only,,0-1,0,0,https://www.zjtheball.com/
7475,13373,ZJ the Ball (Level 5),Breakthrough Gaming,2021.0,2021-09-12,Breakthrough Gaming,Platformer,,NA,Digital only,,0-1,0,0,https://www.zjtheball.com/
7476,13372,ZJ the Ball (Level 5) (EU),Breakthrough Gaming,2021.0,2021-09-12,Breakthrough Gaming,Platformer,,NA,Digital only,,0-1,0,0,https://www.zjtheball.com/
7477,9713,Zomb,Sabec,2020.0,2020-02-05,Sabec,First Person Shooter,,254.0,Digital only,,nan,0,0,
7478,9742,Zomb (EU),Sabec,2020.0,2020-02-14,Sabec,First Person Shooter,,254.0,Digital only,,nan,0,0,
7479,5423,Zombeer,Moonbite Studios,2017.0,2017-04-26,Moonbite Studios,First Person Shooter,,6348.8,Digital only,,nan,0,0,http://zombeerthegame.com/
7480,3476,ZOMBI,Ubisoft,2015.0,2015-08-18,Ubisoft Montpellier,Survival Horror,PS Plus,21196.8,Physical and Digital,,20-25,0,0,https://www.ubisoft.com/en-GB/game/zombi/
7481,9684,Zombie Army 4: Dead War,Rebellion,2020.0,2020-02-04,Rebellion,"Action Horror, Third Person Shooter",PS Plus,19988.48,Physical and Digital,,40-50,0,0,http://www.zombiearmy.com/
7482,3084,Zombie Army Trilogy,Rebellion,2015.0,2015-03-06,Rebellion,"Action Horror, Third Person Shooter",,9420.8,Physical and Digital,,30-35,0,0,http://www.zombiearmy.com/
7483,10644,Zombie Driver: Immortal Edition,EXOR Studios,2020.0,2020-08-14,EXOR Studios,"Automobile, Vehicular Combat",,2918.4,Digital only,,nan,0,0,http://www.zombiedriver.com/
7484,3528,Zombie Vikings,Zoink!,2015.0,2015-09-01,Zoink!,Beat 'em up,PS Now,4403.2,Digital only,,nan,0,0,http://www.zombie-vikings.com/
7485,9024,Zombieland: Double Tap - Road Trip,GameMill Entertainment,2019.0,2019-10-15,High Voltage Software,Shoot 'em up,,7475.2,Physical and Digital,,nan,0,0,https://zombielandroadtrip.com/
7486,10934,Zombies ruined my day,Rendercode Games,2020.0,2020-10-27,Mancebo Games,Action,,180.0,Digital only,,nan,0,0,https://www.rendercodegames.com/zombies-ruined-my-day
7487,10976,Zombies ruined my day (EU),Rendercode Games,2020.0,2020-10-29,Mancebo Games,Action,,180.0,Digital only,,nan,0,0,https://www.rendercodegames.com/zombies-ruined-my-day
7488,12301,Zombiotik,Totema Studio,2021.0,2021-05-21,Totema Studio,Party,,NA,Digital only,,nan,0,0,https://totemastudio.com/games/zombiotik/
7489,13830,Zombo Buster Rising,ChiliDog Interactive,2021.0,2021-10-22,FIREBEAST,Tower Defence,,NA,Digital only,,nan,0,0,https://www.firebeaststudio.com/index.php/games/zombo-buster-rising/
7490,13829,Zombo Buster Rising (EU),ChiliDog Interactive,2021.0,2021-10-22,FIREBEAST,,,NA,Digital only,,0-1,0,0,
7491,7483,Zone of the Enders: The 2nd Runner MARS,Konami Digital Entertainment,2018.0,2018-09-04,Cygames,"Action, Mech",,12677.12,Physical and Digital,"PlayStation VR Compatible, PlayStation Camera Compatible",nan,0,0,https://www.konami.com/games/zoe_mars/
7492,-4718,Zorro: The Chronicles (PS4),,,,,,,NA,,,nan,0,0,https://zorrothegame.com/
7493,3826,Zotrix,UFO Interactive,2015.0,2015-12-08,ZeroBit Games,Shoot 'em up,PS Now,179.0,Digital only,,nan,0,0,http://zerobitgames.com/zotrix/
7494,4610,XCOM 2,2K Games,2016.0,2016-09-30,Firaxis,"Strategy, Management, Turn Based","PS Plus, PS Now",20817.92,Physical and Digital,PS4 Pro,nan,0,0,https://xcom.com/
7495,9294,Xeno Crisis,Bitmap Bureau,2019.0,2019-10-28,Bitmap Bureau,Shoot 'em up,,271.0,Physical and Digital,,nan,0,0,
7496,10279,Xeno Crisis (Asia),eastasiasoft,2020.0,2020-09-17,Bitmap Bureau,Shoot 'em up,Cross-Buy,452.0,Digital only,,nan,0,0,https://www.eastasiasoft.com/games/Xeno-Crisis
7497,-5331,Xenocider (PS4),,,,,,,NA,,,nan,0,0,https://www.eastasiasoft.com/games/Xenocider
7498,8255,Xenon Racer,SOEDESCO,2019.0,2019-03-26,3DClouds.it,"Automobile, Arcade Racing",,3655.68,Physical and Digital,,nan,0,0,https://www.xenonracer.com/
7499,6564,Xenon Valkyrie+,COWCAT,2018.0,2018-02-20,COWCAT,"Roguelite, Platformer",Cross-Buy,128.0,Physical and Digital,,nan,0,0,https://www.cowcatgames.com/presskit/sheet.php?p=xenonvalkyrie
7500,10222,Xenon Valkyrie+ (Asia),eastasiasoft,2020.0,2020-04-24,COWCAT,"Roguelite, Platformer",,128.0,Digital only,,nan,0,0,https://www.eastasiasoft.com/games/Xenon-Valkyrie
7501,4804,Xenoraid,10tons,2016.0,2016-11-08,10tons,Shoot 'em up,,109.0,Digital only,,nan,0,0,http://www.xenoraid.com/
7502,9269,XenoRaptor,Digerati,2019.0,2019-12-17,Stage Clear Studios,Shoot 'em up,,391.0,Digital only,,nan,0,0,https://www.digerati.games/game/50-xenoraptor
7503,3491,Xeodrifter: Special Edition,Gambitious Digital Entertainment,2015.0,2015-09-01,Renegade Kid,"Metroidvania, Platformer",PS Plus,55.0,Physical and Digital,,3-4,0,0,http://www.renegadekid.com/xeodrifter_info.htm
7504,3527,Xeodrifter: Special Edition (EU),Gambitious Digital Entertainment,2015.0,2015-09-01,Renegade Kid,"Metroidvania, Platformer",PS Plus,54.0,Digital only,,2-3,0,0,http://www.renegadekid.com/xeodrifter_info.htm
7505,6076,XETA,Fevolution Innovation,2017.0,2017-08-29,Fevolution Innovation,First Person Shooter,,820.0,Digital only,"PlayStation VR Required, PlayStation Camera Required, PlayStation Move Required",nan,0,0,http://www.fevolution.com/works.html
7506,11111,XIII,Microids,2020.0,2020-11-10,PlayMagic,First Person Shooter,,22190.08,Physical and Digital,,nan,0,0,http://www.microids.com/game-xiii/
7507,8081,XING: The Land Beyond,White Lotus Interactive,2019.0,2019-02-12,White Lotus Interactive,"Puzzle, Adventure",,4925.44,Digital only,"PlayStation VR Compatible, PlayStation Camera Compatible, PlayStation Move Compatible, PS4 Pro",nan,0,0,http://www.xingthegame.com/
7508,5845,X-Morph: Defense,EXOR Studios,2017.0,2017-08-30,EXOR Studios,"Strategy, Shoot 'em up, Tower Defence",PS Plus,3921.92,Physical and Digital,PS4 Pro,nan,0,0,http://www.xmorphdefense.com/
7509,4950,XPOSED,Somequest,2016.0,2016-12-14,Somequest,Action,,149.0,Digital only,,nan,0,0,
7510,13289,Xuan Yuan Sword VII,eastasiasoft,2021.0,2021-09-30,"DOMO Studio, SOFTSTAR Entertainment","Action-RPG, Role Playing",,NA,Digital only,,nan,0,0,https://www.eastasiasoft.com/games/Xuan-Yuan-Sword-7
7511,11061,Xuan Yuan Sword VII (Asia),Justdan International,2020.0,2020-10-29,"DOMO Studio, SOFTSTAR Entertainment","Action-RPG, Role Playing",,16670.72,Physical and Digital,,nan,0,0,https://swd7.cn/
7512,13290,Xuan Yuan Sword VII (EU),eastasiasoft,2021.0,2021-09-30,"DOMO Studio, SOFTSTAR Entertainment","Action-RPG, Role Playing",,NA,Digital only,,nan,0,0,https://www.eastasiasoft.com/games/Xuan-Yuan-Sword-7
7513,5292,Xuan Yuan Sword: The Gate of Firmament,SOFTSTAR Entertainment,2017.0,2017-03-23,DOMO Studio,"Action-RPG, Role Playing",,12595.2,Physical and Digital,,nan,0,0,http://swd.softstargames.com.tw/home/tw
7514,-3980,Xuan-Yuan Sword VII,,,,,,,NA,,,nan,0,0,https://www.eastasiasoft.com/games/Xuan-Yuan-Sword-7
7515,12029,C14 Dating (EU) (PS4),Ratalaika Games,2021.0,2021-03-31,Winter Wolves,Visual Novel,Cross-Buy,269.0,Digital only,,nan,0,0,https://www.ratalaikagames.com/games/c14dating.php
7516,12031,C14 Dating (HK/TW) (PS4),eastasiasoft,2021.0,2021-07-30,"Winter Wolves, Ratalaika Games",Visual Novel,Cross-Buy,NA,Digital only,,nan,0,0,https://www.eastasiasoft.com/games/C14-Dating
7517,12030,C14 Dating (PS4),Ratalaika Games,2021.0,2021-03-30,Winter Wolves,Visual Novel,Cross-Buy,269.0,Digital only,,nan,0,0,https://www.ratalaikagames.com/games/c14dating.php
7518,3126,Cabela's African Adventures,Activision,2015.0,2015-03-17,Fun Labs,"Hunting, Third Person Shooter, Sports",,9318.4,Physical and Digital,,nan,0,0,
7519,10871,Cafeteria Nipponica,Kairosoft,2020.0,2020-10-01,Kairosoft,"Simulation, Management",,137.0,Digital only,,nan,0,0,https://kairosoft.net/game/appli/restaurant.html
7520,10987,Cake Bash,Coatsink,2020.0,2020-10-15,High Tea Frog,Party,,1064.96,Digital only,,nan,0,0,http://cake-bash.com/
7521,10988,Cake Bash (EU),Coatsink,2020.0,2020-10-15,High Tea Frog,Party,,1064.96,Digital only,,nan,0,0,http://cake-bash.com/
7522,4462,Caladrius Blaze,H2 Interactive,2016.0,2016-08-09,MOSS,Shoot 'em up,,1126.4,Physical and Digital,,nan,0,0,http://h2interactive.co.kr/games/caladriusblaze/en/
7523,6039,Caladrius Blaze (JP),MOSS,2017.0,2017-10-04,MOSS,Shoot 'em up,PS Plus,1157.12,Digital only,,nan,0,0,http://caladrius.mossjp.co.jp/ps4/
7524,-4074,Calico,,,,,,,NA,,,nan,0,0,http://calicogame.com/
7525,7740,Call of Cthulhu,Focus Entertainment,2018.0,2018-10-30,Cyanide Studio,Adventure,,11038.72,Physical and Digital,,12-15,0,0,http://www.callofcthulhu-game.com/
7526,2800,Call of Duty: Advanced Warfare,Activision,2014.0,2014-11-04,Sledgehammer Games,First Person Shooter,,46080.0,Physical and Digital,,20-25,0,0,http://www.callofduty.com/
7527,7658,Call of Duty: Black Ops 4,Activision,2018.0,2018-10-12,Treyarch,"Battle Royale, First Person Shooter",PS Plus,43366.4,Physical and Digital,,200+,0,0,https://www.callofduty.com/
7528,11188,Call of Duty: Black Ops Cold War (PS4),Activision,2020.0,2020-11-12,"Treyarch, Raven Software",First Person Shooter,,13998.08,Physical and Digital,,nan,0,0,https://www.callofduty.com/blackopscoldwar
7529,3727,Call of Duty: Black Ops III,Activision,2015.0,2015-11-06,Treyarch,First Person Shooter,"PS Plus, PS Plus Collection",42188.8,Physical and Digital,PS4 Pro,150-200,0,0,https://www.callofduty.com/blackops3
7530,2089,Call of Duty: Ghosts,Activision,2013.0,2013-11-15,Infinity Ward,First Person Shooter,,34816.0,Physical and Digital,,20-25,0,0,https://www.callofduty.com/ghosts
7531,4794,Call of Duty: Infinite Warfare,Activision,2016.0,2016-11-04,Infinity Ward,First Person Shooter,,49049.6,Physical and Digital,PS4 Pro,25-30,0,0,https://www.callofduty.com/infinitewarfare
7532,9215,Call of Duty: Modern Warfare,Activision,2019.0,2019-10-25,Infinity Ward,"Battle Royale, First Person Shooter",Cross-Play,66273.28,Physical and Digital,,10-12,0,0,https://www.callofduty.com/uk/en/modernwarfare/home
7533,9978,Call of Duty: Modern Warfare 2 Campaign Remastered,Activision,2020.0,2020-03-31,Beenox,First Person Shooter,PS Plus,48711.68,Digital only,,15-20,0,0,https://www.callofduty.com/mw2campaignremastered
7534,4631,Call of Duty: Modern Warfare Remastered,Activision,2016.0,2016-10-05,Raven Software,First Person Shooter,PS Plus,40857.6,Digital only,,15-20,0,0,https://www.callofduty.com/modern-warfare-remastered
7535,13958,Call of Duty: Vanguard (PS4),"Activision, Sony Interactive Entertainment",2021.0,2021-11-05,Sledgehammer Games,First Person Shooter,,NA,Physical and Digital,PS4 Pro,nan,0,0,https://www.callofduty.com/vanguard
7536,-4104,Call of Duty: Warzone,,,,,,,NA,,,nan,0,0,https://www.callofduty.com/warzone
7537,6190,Call of Duty: WWII,Activision,2017.0,2017-11-03,Sledgehammer Games,First Person Shooter,PS Plus,49152.0,Physical and Digital,PS4 Pro,60-80,0,0,https://www.callofduty.com/wwii
7538,12315,Call Of The Sea (EU) (PS4),Raw Fury,2021.0,2021-05-11,Out of the Blue,"Puzzle, Adventure",Cross-Buy,NA,Digital only,,nan,0,0,https://rawfury.com/games/call-of-the-sea/
7539,12316,Call Of The Sea (PS4),Raw Fury,2021.0,2021-05-11,Out of the Blue,"Puzzle, Adventure",Cross-Buy,NA,Digital only,,nan,0,0,https://rawfury.com/games/call-of-the-sea/
7540,3490,Calvino Noir,Calvino Noir,2015.0,2015-08-25,Calvino Noir,"Action-Adventure, Stealth",,1536.0,Digital only,,nan,0,0,http://www.calvinonoir.com/
7541,3508,Calvino Noir (EU),Calvino Noir,2015.0,2015-08-26,Calvino Noir,"Action-Adventure, Stealth",,1536.0,Digital only,,nan,0,0,http://mcro.org/
7542,11084,CAN ANDROIDS PRAY: BLUE,aPriori Digital,2021.0,2021-02-14,aPriori Digital,Visual Novel,,387.0,Digital only,,nan,0,0,https://aprioridigital.com/games/can-androids-pray-blue
