gameid,name,web,publisher,developer,release,platform,genre,hardware,notes,medium,size,completion est,links,features
8606,Nowhere Prophet,https://www.nowhereprophet.com/,No More Robots,Sharkbomb Studios,29 July 2020,"Xbox One, Xbox Series X|S, Windows (Windows 10+)","Roguelite, Collectable Card Game, Turn Based",64-Bit,"ID@Xbox, xCloud, Xbox Game Pass, Xbox Game Pass for PC",Digital only,811MB,20-25 hours,Official site,xCloud Touch Controls
9092,Nubarron: The adventure of an unlucky gnome,,Ultimate Games,Nastycloud,23 December 2020,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,3.51GB,,,
9845,Nuclear Throne,http://nuclearthrone.com/,Vlambeer,Vlambeer,09 September 2021,"Xbox One, Xbox Series X|S","Roguelite, Shoot 'em up",,"xCloud, Xbox Game Pass",Digital only,300MB,,Official site,
8400,Null Drifter,https://www.eastasiasoft.com/games/Null-Drifter,eastasiasoft,"Panda Indie Studio, eastasiasoft",08 April 2020,"Xbox One, Xbox Series X|S",Shoot 'em up,,ID@Xbox,Digital only,282MB,0-1 hour,Official site,
6748,Numantia,http://www.recotech.es/index.php?id=243,Recotechnology,Recotechnology,31 October 2017,"Xbox One, Xbox Series X|S","Strategy, Turn Based",,ID@Xbox,Digital only,7.13GB,30-35 hours,Official site,
5096,Nutjitsu,http://www.ninjabee.com/games/nutjitsu/,NinjaBee,NinjaBee,08 May 2014,"Xbox One, Xbox Series X|S",Action,,ID@Xbox,Digital only,262MB,3-4 hours,Official site,
-3846,NYX: The Awakening,http://www.ninjabee.com/games/nutjitsu/,,,,,,,,,,,,
7130,M.A.C.E. Space Shooter,http://entwickler-x.de/mace,EntwicklerX,EntwicklerX,25 June 2018,"Xbox One, Xbox Series X|S",Shoot 'em up,,ID@Xbox,Digital only,150MB,5-6 hours,Official site,
7976,Mable and the Wood,http://mableandthewood.com/,Graffiti Games,Triplevision Games,18 September 2019,"Xbox One, Xbox Series X|S",Platformer,,,Digital only,681MB,,Official site,
8410,Machinarium,https://amanita-design.net/games/machinarium.html,Amanita Design,Amanita Design,16 April 2020,"Xbox One, Xbox Series X|S","Adventure, Point & Click",,ID@Xbox,Digital only,400MB,2-3 hours,Official site,
8930,Macrotis: A Mother's Journey,http://macrotis.prouddinosaurs.com/,eastasiasoft,Proud Dinosaurs,21 October 2020,"Xbox One, Xbox Series X|S","Puzzle, Platformer",,ID@Xbox,Digital only,2.87GB,2-3 hours,Official site,
8133,Mad Games Tycoon,,Toplitz Productions,"Eggcode Games, Raylight Games",12 November 2019,"Xbox One, Xbox Series X|S","Simulation, Management",,,Digital only,662MB,,,
5627,Mad Max,http://www.madmaxgame.com,Warner Bros. Interactive Entertainment,Avalanche Studios,01 September 2015,"Xbox One, Xbox Series X|S","Automobile, Open World, Vehicular Combat, Beat 'em up",,,Physical and Digital,32.39GB,60-80 hours,Official site,
9777,Mad Streets,http://www.craftshop-arts.com/,Craftshop Arts,Craftshop Arts,27 August 2021,"Xbox One, Xbox Series X|S","Beat 'em up, Party",,ID@Xbox,Digital only,2.38GB,1-2 hours,Official site,
9051,Mad Tower Tycoon,,Toplitz Productions,"Eggcode Games, Raylight Games",24 November 2020,"Xbox One, Xbox Series X|S",Management,,ID@Xbox,Digital only,1.34GB,,,
5160,Madden NFL 15,http://www.easports.com/madden-nfl,Electronic Arts,EA Tiburon,29 August 2014,"Xbox One, Xbox Series X|S","Sports, American Football",,,Physical and Digital,15.16GB,40-50 hours,Official site,
5547,Madden NFL 16,https://www.easports.com/madden-nfl,Electronic Arts,EA Tiburon,25 August 2015,"Xbox One, Xbox Series X|S","Sports, American Football",,,Physical and Digital,19.81GB,25-30 hours,Official site,
6045,Madden NFL 17,https://www.easports.com/madden-nfl,Electronic Arts,EA Tiburon,23 August 2016,"Xbox One, Xbox Series X|S","Sports, American Football",,,Physical and Digital,29.33GB,15-20 hours,Official site,
6588,Madden NFL 18,https://www.easports.com/madden-nfl,Electronic Arts,EA Tiburon,25 August 2017,"Xbox One, Xbox Series X|S","Sports, American Football",,,Physical and Digital,39.83GB,15-20 hours,Official site,"Xbox One X Enhanced, 4K, HDR"
7194,Madden NFL 19,https://www.easports.com/madden-nfl,Electronic Arts,EA Tiburon,10 August 2018,"Xbox One, Xbox Series X|S","Sports, American Football",,,Physical and Digital,48.92GB,15-20 hours,Official site,"Xbox One X Enhanced, 4K, HDR"
7859,Madden NFL 20,https://www.ea.com/games/madden-nfl/madden-nfl-20,Electronic Arts,EA Tiburon,02 August 2019,"Xbox One, Xbox Series X|S","Sports, American Football",,"xCloud, EA Play, Xbox Game Pass",Physical and Digital,44.28GB,8-10 hours,Official site,"Xbox One X Enhanced, 4K, HDR"
8756,Madden NFL 21 (Xbox One),https://www.ea.com/games/madden-nfl/madden-nfl-21,Electronic Arts,EA Tiburon,28 August 2020,"Xbox One, Xbox Series X|S","Sports, American Football",,"EA Play, Xbox Game Pass",Physical and Digital,31.50GB,10-12 hours,Official site,"Xbox One X Enhanced, 4K, HDR"
9755,Madden NFL 22 (Xbox One),https://www.ea.com/games/madden-nfl/madden-nfl-22,Electronic Arts,EA Tiburon,20 August 2021,"Xbox One, Xbox Series X|S","Sports, American Football",,,Physical and Digital,46.05GB,3-4 hours,Official site,"4K, HDR"
4937,Madden NFL 25,http://www.easports.com/madden-nfl,Electronic Arts,EA Tiburon,22 November 2013,"Xbox One, Xbox Series X|S","Sports, American Football",Kinect Enabled,,Physical and Digital,12.52GB,20-25 hours,Official site,
9699,Madness Beverage,,PlayWay,"Console Labs, Blue Sunset Games",28 July 2021,"Xbox One, Xbox Series X|S",First Person Shooter,,ID@Xbox,Digital only,8.85GB,,,
8527,Mafia II: Definitive Edition,https://mafiagame.com/,2K Games,"Hangar 13, 2K Czech",19 May 2020,"Xbox One, Xbox Series X|S","Third Person Shooter, Open World",,,Physical and Digital,43.83GB,20-25 hours (excludes DLC packs),Official site,"Xbox One X Enhanced, HDR"
6159,Mafia III: Definitive Edition,https://mafiagame.com/,2K Games,Hangar 13,07 October 2016,"Xbox One, Xbox Series X|S","Third Person Shooter, Open World",,,Physical and Digital,50.32GB,50-60 hours (excludes DLC packs),Official site,"Xbox One X Enhanced, HDR"
8863,Mafia: Definitive Edition,https://mafiagame.com/mafia/,2K Games,Hangar 13,24 September 2020,"Xbox One, Xbox Series X|S","Third Person Shooter, Stealth, Open World",,,Physical and Digital,39.20GB,20-25 hours,Official site,"Xbox One X Enhanced, 4K, HDR"
8062,MageQuit,https://magequit.com/,Bowlcut Studios,Bowlcut Studios,09 October 2019,"Xbox One, Xbox Series X|S",Party,,ID@Xbox,Digital only,1.04GB,,Official site,
6628,Mages of Mystralia,,Borealys Games,Borealys Games,25 August 2017,"Xbox One, Xbox Series X|S",Action-Adventure,,ID@Xbox,Digital only,5.76GB,8-10 hours,,
5307,Magic 2015 - Duels of the Planeswalkers,http://www.wizards.com/Magic/Summoner/,"Wizards of the Coast, Xbox Game Studios",Stainless Games,05 November 2014,"Xbox One, Xbox Series X|S","Collectable Card Game, Card & Board",,,Digital only,1.26GB,50-60 hours (excludes DLC packs),Official site,
5586,Magic Duels,https://magic.wizards.com/content/magic-duels,Wizards of the Coast,Stainless Games,31 July 2015,"Xbox One, Xbox Series X|S","Collectable Card Game, Card & Board",,ID@Xbox,Digital only,3.61GB,200+ hours,Official site,
10037,Magic Nations,,Prime Bit Games,Prime Bit Games,05 November 2021,"Xbox One, Xbox Series X|S","Collectable Card Game, Card & Board",,ID@Xbox,Digital only,662MB,,,Cross-Play
7102,Magical Brickout,http://www.magicalbrickout.com/,Cunning Force Games,Cunning Force Games,29 June 2018,"Xbox One, Xbox Series X|S",Action,,ID@Xbox,Digital only,518MB,,Official site,
5638,Magnetic: Cage Closed,http://gurugames.se/games/magnetic/,Gambitious Digital Entertainment,Guru Games,28 August 2015,"Xbox One, Xbox Series X|S","Puzzle, Platformer",,ID@Xbox,Digital only,5.15GB,15-20 hours,Official site,
5869,MagNets: Fully Charged,,Total Monkery,Total Monkery,11 March 2016,"Xbox One, Xbox Series X|S",Action,,ID@Xbox,Digital only,1.74GB,3-4 hours,,
6100,Mahjong,,Nacon,Sanuk Games,30 August 2016,"Xbox One, Xbox Series X|S",Puzzle,,,Digital only,614MB,15-20 hours,,
9135,Mahjong Adventure DX,,Fantastico Studio,Inlogic Software,22 December 2020,"Xbox One, Xbox Series X|S",Puzzle,,,Digital only,336MB,5-6 hours,,
8608,Maid of Sker,https://www.walesinteractive.com/maidofsker,Wales Interactive,Wales Interactive,28 July 2020,"Xbox One, Xbox Series X|S, Windows (Windows 10+)","Stealth, Survival Horror",64-Bit,ID@Xbox,Physical and Digital,6.10GB,8-10 hours (excludes DLC packs),Official site,"Xbox Play Anywhere, Optimized for Series X|S, 4K"
9209,Mail Mole,https://talpagames.itch.io/mail-mole,JanduSoft,Talpa Games,05 March 2021,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,1.88GB,,Official site,
9947,Mainframe Defenders,,Big Way Games,Synthetic Domain,22 October 2021,"Xbox One, Xbox Series X|S","Strategy, Turn Based",,"ID@Xbox, Achievements Not Supported",Digital only,330MB,,,
6652,Maize,,Finish Line Games,Finish Line Games,12 September 2017,"Xbox One, Xbox Series X|S",Adventure,,ID@Xbox,Digital only,4.17GB,1-2 hours,,
6035,Maldita Castilla EX - Cursed Castile,,Abylight Studios,Abylight Studios,20 July 2016,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,209MB,,,
8415,Maneater,https://www.tripwireinteractive.com/#/maneater,"Tripwire Interactive, Deep Silver",Tripwire Interactive,22 May 2020,"Xbox One, Xbox Series X|S, Windows (Windows 10+)","Action, Open World",,"ID@Xbox, xCloud, Xbox Game Pass, Xbox Game Pass for PC",Physical and Digital,6.30GB,10-12 hours (excludes DLC packs),Official site,"Xbox One X Enhanced, Xbox Play Anywhere, Smart Delivery, Optimized for Series X|S, 4K, HDR"
8751,Manifold Garden,https://manifold.garden/,William Chyr Studio,William Chyr Studio,18 August 2020,"Xbox One, Xbox Series X|S",Adventure,,ID@Xbox,Digital only,2.90GB,8-10 hours,Official site,"Smart Delivery, Optimized for Series X|S"
6171,Mantis Burn Racing,http://www.voofoostudios.com/game/mantis-burn-racing/,VooFoo Studios,VooFoo Studios,12 October 2016,"Xbox One, Xbox Series X|S","Automobile, Arcade Racing",,ID@Xbox,Digital only,5.91GB,15-20 hours (excludes DLC packs),Official site,"Xbox One X Enhanced, 4K, HDR"
6118,Manual Samuel,https://curvegames.com/our-games/manual-samuel/,Curve Games,Perfectly ParaNormal,14 October 2016,"Xbox One, Xbox Series X|S","Adventure, Simulation",,ID@Xbox,Digital only,2.40GB,6-8 hours,Official site,
8536,Many Faces,https://www.eastasiasoft.com/games/Many-Faces,eastasiasoft,"WANZUNGDEV, eastasiasoft",27 May 2020,"Xbox One, Xbox Series X|S",Shoot 'em up,,,Digital only,240MB,0-1 hour,Official site,
9149,Marble Duel,http://www.herocraft.com/games/#!evy_magic_spheres,HeroCraft,HeroCraft,20 January 2021,"Xbox One, Xbox Series X|S",Puzzle,,ID@Xbox,Digital only,580MB,,Official site,HDR
6707,Marble Void,http://www.leveledgames.net/,Leveled Games,Leveled Games,03 October 2017,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,906MB,25-30 hours,Official site,"Xbox One X Enhanced, 4K"
7716,Marenian Tavern Story: Patty and the Hungry God,https://www.kemco.jp/sp/games/adventure-bar/en/,KEMCO,Rideon,22 May 2019,"Xbox One, Xbox Series X|S, Windows (Windows 10+)","Role Playing, Turn Based",64-Bit,ID@Xbox,Digital only,2.70GB,60-80 hours,Official site,Xbox Play Anywhere
6737,Maria The Witch,,Naps Team,Naps Team,31 October 2017,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,252MB,12-15 hours,,
6201,Mark McMorris Infinite Air,http://www.infiniteairgame.com/,Maximum Games,HB Studios,25 October 2016,"Xbox One, Xbox Series X|S","Sports, Snowboarding",,,Physical and Digital,2.96GB,25-30 hours,Official site,
7347,Mark of the Ninja: Remastered,https://www.klei.com/games/mark-ninja,Klei Entertainment,Klei Entertainment,09 October 2018,"Xbox One, Xbox Series X|S",Stealth,,ID@Xbox,Digital only,9.38GB,12-15 hours,Official site,"Xbox One X Enhanced, 4K"
6847,Marooners,http://www.maroonersgame.com/,M2H,M2H,06 February 2018,"Xbox One, Xbox Series X|S",Party,,ID@Xbox,Digital only,912MB,8-10 hours,Official site,
8936,Mars Horizon,https://www.aurochdigital.com/marshorizonvideogame,The Irregular Corporation,Auroch Digital,17 November 2020,"Xbox One, Xbox Series X|S","Simulation, Management",,ID@Xbox,Digital only,3.10GB,,Official site,
8843,Mars Power Industries Deluxe,http://7agames.com/mars/,7A Games,7A Games,18 September 2020,"Xbox One, Xbox Series X|S, Windows (Windows 10+)",Puzzle,,ID@Xbox,Digital only,402MB,3-4 hours,Official site,Xbox Play Anywhere
7552,Mars: Chaos Menace,https://blg-publishing.com/mars-chaos-menace/,BadLand Publishing,Byte4Games,01 March 2019,"Xbox One, Xbox Series X|S",Shoot 'em up,,ID@Xbox,Digital only,1.58GB,,Official site,
9952,Marsupilami: Hoobadventure,https://www.microids.com/game-marsupilami-hoobadventure/,Microids,Ocellus Studio,16 November 2021,"Xbox One, Xbox Series X|S",Platformer,,,Physical and Digital,1.99GB,,Official site,"4K, HDR"
-4377,Martha Is Dead,http://www.marthaisdead.com,,,,,,,,,,,Official site,"Smart Delivery, 4K, HDR"
6536,Marvel Heroes Omega,,Gazillion Entertainment,Gazillion Entertainment,30 June 2017,"Xbox One, Xbox Series X|S","Action-RPG, Role Playing, MMO, Dungeon Crawler",,,Digital only,25.65GB,80-100 hours (excludes DLC packs),,
6222,Marvel Pinball Epic Collection Vol. 1,,Nighthawk Interactive,Zen Studios,25 November 2016,"Xbox One, Xbox Series X|S",Pinball,,,Physical only,951MB,,,
5839,Marvel Puzzle Quest: Dark Reign,,D3Publisher,WayForward Technologies,05 February 2016,"Xbox One, Xbox Series X|S","Puzzle, Role Playing",,,Digital only,1016MB,15-20 hours,,
6676,Marvel vs. Capcom: Infinite,https://marvelvscapcominfinite.com/,Capcom Entertainment,Capcom Entertainment,19 September 2017,"Xbox One, Xbox Series X|S, Windows (Windows 10+)",Fighting,64-Bit,,Physical and Digital,25.00GB,20-25 hours,Official site,"Xbox One X Enhanced, Xbox Play Anywhere"
6051,Marvel: Ultimate Alliance,,Activision,"Raven Software, Zoë Mode",28 July 2016,"Xbox One, Xbox Series X|S","Role Playing, Beat 'em up",,,Digital only,8.18GB,40-50 hours (excludes DLC packs),,
6050,Marvel: Ultimate Alliance 2,,Activision,"Vicarious Visions, Zoë Mode",28 July 2016,"Xbox One, Xbox Series X|S","Role Playing, Beat 'em up",,,Digital only,7.72GB,25-30 hours,,
8298,Marvel's Avengers,https://avengers.square-enix-games.com/,Square Enix,"Crystal Dynamics, Eidos Montreal, Nixxes Software",04 September 2020,"Xbox One, Xbox Series X|S, Windows (Windows 10+)",Action-Adventure,64-Bit,"xCloud, Xbox Game Pass, Xbox Game Pass for PC",Physical and Digital,76.00GB,100-120 hours,Official site,"Xbox One X Enhanced, Xbox Play Anywhere, Smart Delivery, Optimized for Series X|S, 4K, HDR"
10016,Marvel's Guardians of the Galaxy,https://guardiansofthegalaxy.square-enix-games.com/,Square Enix,Eidos Montreal,26 October 2021,"Xbox One, Xbox Series X|S",Action-Adventure,,,Physical and Digital,24MB,20-25 hours,Official site,"Smart Delivery, Optimized for Series X|S, 4K, HDR"
6431,Marvel's Guardians of the Galaxy: The Telltale Series,https://telltale.com/series/guardiansofthegalaxy/,Telltale Games,Telltale Games,18 April 2017,"Xbox One, Xbox Series X|S","Adventure, Point & Click",,,Physical and Digital,5.26GB,1-2 hours (excludes DLC packs),Official site,
-5057,Marvel's Midnight Suns,https://midnightsuns.2k.com/,,,,,,,,,,,Official site,
8665,Mask of Mists (Xbox One),http://maskofmists.com/,Sometimes You,9 Eyes Game Studio,02 September 2020,"Xbox One, Xbox Series X|S",Action-Adventure,,ID@Xbox,Digital only,1.88GB,1-2 hours,Official site,
6615,Masquerada: Songs and Shadows,http://www.masquerada.com/,Ysbryd Games,Witching Hour Studios,23 August 2017,"Xbox One, Xbox Series X|S",Role Playing,,ID@Xbox,Digital only,7.76GB,8-10 hours,Official site,
5906,Masquerade: The Baubles of Doom,https://www.bigant.com/all-game-list/masquerade-the-baubles-of-doom/,Big Ant Studios,Big Ant Studios,20 April 2016,"Xbox One, Xbox Series X|S",Action-Adventure,,ID@Xbox,Digital only,4.61GB,8-10 hours,Official site,
9442,Mass Effect Legendary Edition,https://www.ea.com/games/mass-effect/mass-effect-legendary-edition,Electronic Arts,BioWare,14 May 2021,"Xbox One, Xbox Series X|S","Action-RPG, Role Playing, Third Person Shooter, Open World, Collection",,,Physical and Digital,88.11GB,100-120 hours,Official site,"Xbox One X Enhanced, Smart Delivery, Optimized for Series X|S, 4K, HDR"
6387,Mass Effect: Andromeda,https://www.ea.com/games/mass-effect/mass-effect-andromeda,Electronic Arts,BioWare,23 March 2017,"Xbox One, Xbox Series X|S","Action-RPG, Role Playing, Third Person Shooter, Open World",,"xCloud, EA Play, Xbox Game Pass",Physical and Digital,45.98GB,80-100 hours,Official site,"Xbox One X Enhanced, HDR"
5508,MASSIVE CHALICE,http://www.massivechalice.com/,Double Fine,Double Fine,01 June 2015,"Xbox One, Xbox Series X|S","Strategy, Turn Based",,ID@Xbox,Digital only,962MB,60-80 hours,Official site,
6988,Masters of Anima,http://www.mastersofanima.com,Focus Entertainment,Passtech Games,10 April 2018,"Xbox One, Xbox Series X|S","Strategy, Real Time",,,Digital only,1.68GB,15-20 hours,Official site,Xbox One X Enhanced
10029,Mastho is Together,https://www.eastasiasoft.com/games/Mastho-is-Together,eastasiasoft,"Kind Cat Games, Ratalaika Games",17 November 2021,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,284MB,0-1 hour,Official site,"Smart Delivery, Optimized for Series X|S, 4K"
8650,Max and the book of chaos,http://orenjigames.com/max/,JanduSoft,Orenji Games,24 July 2020,"Xbox One, Xbox Series X|S",Shoot 'em up,,ID@Xbox,Digital only,495MB,2-3 hours,Official site,
4995,Max: The Curse of Brotherhood,,Xbox Game Studios,Press Play,19 December 2013,"Xbox One, Xbox Series X|S",Platformer,,Xbox Game Pass,Digital only,2.96GB,8-10 hours,,
7201,Maximum Football 2018,,"Canuck Play, Spear Interactive",Canuck Play,31 July 2018,"Xbox One, Xbox Series X|S","Sports, American Football",,ID@Xbox,Digital only,1.52GB,1-2 hours,,
8022,Maximum Football 2019,http://maxfootballgame.com/,"Canuck Play, Spear Interactive",Canuck Play,27 September 2019,"Xbox One, Xbox Series X|S","Sports, American Football",,ID@Xbox,Physical and Digital,1.87GB,,Official site,"Xbox One X Enhanced, HDR"
8826,Maximum Football 2020,https://www.maxfootballgame.com/,"Canuck Play, Spear Interactive, Maximum Games",Canuck Play,25 September 2020,"Xbox One, Xbox Series X|S","Sports, American Football",,ID@Xbox,Physical and Digital,1.90GB,,Official site,HDR
9855,May’s Mysteries: The Secret of Dragonville,,Klabater,V5 Play Studio,23 September 2021,Xbox One,Puzzle,,"ID@Xbox, Achievements Not Supported",Digital only,1.88GB,,,
6455,Mayan Death Robots: Arena,,Sileni Studios,Sileni Studios,19 May 2017,"Xbox One, Xbox Series X|S","Strategy, Turn Based",,ID@Xbox,Digital only,1.16GB,,,
9613,Mayhem Brawler,https://heroconcept.com/mayhem-brawler/,Hero Concept,Hero Concept,18 August 2021,"Xbox One, Xbox Series X|S",Beat 'em up,,,Digital only,4.47GB,,Official site,
5875,McDroid,,GRIP Digital,Elefantopia,04 March 2016,"Xbox One, Xbox Series X|S","Strategy, Tower Defence",,ID@Xbox,Digital only,803MB,,,
9821,Mech Mechanic Simulator,,PlayWay,Polyslash,02 September 2021,"Xbox One, Xbox Series X|S",Simulation,,ID@Xbox,Digital only,5.75GB,,,
7375,MechaNika,http://www.mangoprotocol.com/,Mango Protocol,Mango Protocol,09 November 2018,"Xbox One, Xbox Series X|S","Adventure, Point & Click",,ID@Xbox,Digital only,270MB,0-1 hour,Official site,
8338,Mecho Tales,,Arcade Distillery,Arcade Distillery,13 March 2020,"Xbox One, Xbox Series X|S, Windows (Windows 10+)",Run & Gun,64-Bit,ID@Xbox,Digital only,201MB,2-3 hours,,"Xbox One X Enhanced, Xbox Play Anywhere, 4K"
8427,Mecho Wars: Desert Ashes,,Arcade Distillery,Arcade Distillery,08 May 2020,"Xbox One, Xbox Series X|S, Windows (Windows 10+)","Strategy, Turn Based",64-Bit,ID@Xbox,Digital only,191MB,12-15 hours,,Xbox Play Anywhere
9672,Mechstermination Force,,Flyhigh Works,Horberg Production,25 August 2021,"Xbox One, Xbox Series X|S, Windows (Windows 10+)",Shoot 'em up,64-Bit,ID@Xbox,Digital only,1.13GB,,,"Xbox Play Anywhere, 4K"
9503,MechWarrior 5: Mercenaries,https://mw5mercs.com/,"Piranha Games, Sold Out Sales & Marketing",Piranha Games,27 May 2021,"Xbox One, Xbox Series X|S, Windows (Windows 10+)","First Person Shooter, Third Person Shooter, Mech",64-Bit,"ID@Xbox, xCloud, Xbox Game Pass, Xbox Game Pass for PC",Physical and Digital,20.56GB,60-80 hours,Official site,"Xbox Play Anywhere, Smart Delivery, Optimized for Series X|S, 4K, Cross-Play"
5486,Mega Coin Squad,http://www.bigpixelstudios.co.uk/#our-games,Adult Swim Games,Big Pixel Studios,20 May 2015,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,879MB,8-10 hours,Official site,
7337,Mega Man 11,http://megaman.capcom.com/mm11.html,Capcom Entertainment,Capcom Entertainment,02 October 2018,"Xbox One, Xbox Series X|S",Platformer,,,Physical and Digital,2.02GB,25-30 hours,Official site,"Xbox One X Enhanced, 4K"
